260,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-rautaruukki-oyj-roofing-sheets-fa-ade-claddings-purlins-framings-and-composite-frame-systems-hot-dip-galvanized-9574243
261,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-hot-rolled-steel-plates-sheet-and-coils8565838
262,http://footprinted.org/rdfspace/bibliography/sandstone-quarrying-and-processing-a-life-cycle-inventory8970409
263,http://footprinted.org/rdfspace/bibliography/sikament-160-technical-data-sheet5821615
264,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-bl-21-cradle-to-gate-data7057686
265,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-bl-31-cradle-to-gate-data8949857
266,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-bl-opaque-cradle-to-gate-data1993603
267,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-bl-primer-cradle-to-gate-data5615515
268,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-wf-955-cradle-to-gate-date3361329
269,http://footprinted.org/rdfspace/bibliography/sikkens-cetol-wp-560-cradle-to-gate-data3481471
270,http://footprinted.org/rdfspace/bibliography/sikkens-rubbol-wf-380-cradle-to-gate-data1975238
271,http://footprinted.org/rdfspace/bibliography/solarwall-colorcoat-assessed-cladding-system-environmental-product-declaration4574730
272,http://footprinted.org/rdfspace/bibliography/suspension-polymerised-pvc-lci-data-summary9259210
273,http://footprinted.org/rdfspace/bibliography/suspension-polymerised-pvc-lci-data-summary-in-excel4731385
274,http://footprinted.org/rdfspace/bibliography/sustainability-analysis-of-window-frames5129938
275,http://footprinted.org/rdfspace/bibliography/sustainable-homes-embodied-energy-in-residential-property-development-a-guide-for-registered-social-landlords-5073999
276,http://footprinted.org/rdfspace/bibliography/tecu-copper-strips-and-copper-alloys-environmental-product-declaration7050810
277,http://footprinted.org/rdfspace/bibliography/textile-floor-covering-pa-6-environmental-product-declaration2756660
278,http://footprinted.org/rdfspace/bibliography/textile-floor-covering-pa-6-backing-of-textile-fabrics-environmental-product-declaration5061396
279,http://footprinted.org/rdfspace/bibliography/textile-floor-covering-pa-6-6-environmental-product-declaration4516820
280,http://footprinted.org/rdfspace/bibliography/textile-mass-balances-and-product-life-cycles-ref-s54712434519
281,http://footprinted.org/rdfspace/bibliography/the-energy-embodied-in-building-materials-updated-new-zealand-coefficients-and-their-significance5276727
282,http://footprinted.org/rdfspace/bibliography/the-environmental-impacts-of-the-production-of-hemp-and-flax-textile-yarn2183901
283,http://footprinted.org/rdfspace/bibliography/the-european-steel-industry-and-climate-change9198765
284,http://footprinted.org/rdfspace/bibliography/the-finnish-metals-industry-and-the-environment1160439
285,http://footprinted.org/rdfspace/bibliography/the-future-of-the-european-aluminium-industry-a-markal-energy-and-material-flow-analysis7226867
286,http://footprinted.org/rdfspace/bibliography/the-life-cycle-of-copper-its-co-products-and-by-products9935330
287,http://footprinted.org/rdfspace/bibliography/the-lifecycle-assessment-of-italian-clay-brick-products5396523
288,http://footprinted.org/rdfspace/bibliography/the-measure-of-our-sustainability-report-of-the-world-steel-industry-20043400858
289,http://footprinted.org/rdfspace/bibliography/thermoformed-expanded-polystyrene-lci-data-summary3192977
290,http://footprinted.org/rdfspace/bibliography/thermoformed-expanded-polystyrene-lci-data-summary-in-excel-format4980450
291,http://footprinted.org/rdfspace/bibliography/timber-as-a-building-material-an-environmental-comparison-against-synthetic-building-materials6586777
292,http://footprinted.org/rdfspace/bibliography/tonality-ceramic-cladding-elements-environmental-product-declaration8625073
293,http://footprinted.org/rdfspace/bibliography/towards-the-holistic-assessment-of-building-performance-based-on-an-integrated-systems-approach4784796
294,http://footprinted.org/rdfspace/bibliography/uncoated-wood-free-fine-paper-environmental-product-declaration3367845
295,http://footprinted.org/rdfspace/bibliography/what-lca-can-tell-us-about-the-cement-industry3742713
296,http://footprinted.org/rdfspace/bibliography/window-and-advanced-glazing-systems-life-cycle-assessment8774241
297,http://footprinted.org/rdfspace/bibliography/wood-based-building-materials-and-atmospheric-carbon-emissions7975079
298,http://footprinted.org/rdfspace/bibliography/world-steel-life-cycle-inventory-iisi-methodology-report1944704
299,http://footprinted.org/rdfspace/bibliography/ytong-autoclaved-aerated-concrete-aac-environmental-product-declaration6074086
300,http://footprinted.org/rdfspace/bibliography/cradle-to-gate-carbon-footprint-analysis-for-concrete-pipeline-manhole-ring-and-cover-slab5258564
- http://footprinted.org/rdfspace/bibliography/6591842
